campus_code,sis_user_id,dept_code,adoption_type,target,retail_new,bundle_discount_pct,is_stem_dept,is_ebook,student_type_score,title,author,isbn,term_year,term_code,prob_optin,prediction,actual_price,expected_spend,potential_savings,count
358-1,678212,SCST,RQ,1,0.0,0.0,0,1,1.0,EBK COMPARATIVE HOMELAND SECURITY,MORAG,9781119412441,21,F,0.2533384118965479,0,0.0,0.0,0.0,1
358-1,728864,VCST,RQ,1,146.95,0.1499829874106838,0,0,1.0,VICTIMOLOGY,IDAHO,9781454850960,21,F,0.5743195421986855,1,124.91,71.73825401603781,53.17174598396219,1
358-1,840808,CRIJ,RQ,0,0.0,0.0,0,0,0.5,FUND.OF RESEARCH IN CRIMINOLOGY...,BACHMAN,9781544374055,22,W,0.3231532598256984,0,0.0,0.0,0.0,1
8399-01-01 00:00:00,148313,RELI,RQ,0,35.99,0.1500416782439567,0,0,1.0,UNIVERSE NEXT DOOR,SIRE,9780830849383,21,F,0.5949060688287661,1,30.590000000000003,18.198176645471957,12.391823354528048,1
358-1,850782,BIOL,RQ,1,71.41,0.1499789945385799,1,0,1.0,HOW TO THINK ABOUT...(LL) >CUSTOM<,SCHICK,9781264143849,22,W,0.583565323874027,1,60.70000000000001,35.422415159153445,25.27758484084656,1
358-1,886763,BUAD,RQ,1,20.0,-1.0399999999999998,0,0,1.0,SHOE DOG,KNIGHT,9781501135927,24,F,0.5919262673051938,1,40.8,24.150591706051905,16.649408293948092,1
358-1,771503,VCST,RQ,1,27.99,-1.0342979635584135,0,0,0.5,I'M GLAD MY MOM DIED,MCCURDY,9781982185824,24,A,0.4157766672674751,0,56.93999999999999,23.674323434210027,33.26567656578996,1
358-1,846811,SOCI,RQ,1,100.0,0.15,0,0,1.0,SOCIAL INEQUALITY+SOCIAL STRAT...,DOOB,9780367233426,22,W,0.5707196458778273,1,85.0,48.51116989961532,36.48883010038468,1
358-1,932088,SPED,RQ,1,0.0,0.0,0,0,0.5,APPLIED BEHAVIOR ANALYSIS RESEARCH...,VALENTINO,9781684037827,23,F,0.3231532598256984,0,0.0,0.0,0.0,1
358-1,885503,PHIL,RQ,0,106.99,0.1500140200018693,0,0,0.5,ENVIRONMENTAL ETHICS,SANDLER,9780199340729,24,W,0.4219213268262405,0,90.94,38.36952546157831,52.570474538421685,1
358-1,906094,PSYC,RQ,1,,0.0,0,0,1.0,ESSENTIALS OF LIFE-SPAN DEVELOPMENT,SANTROCK,9781260726800,23,W,0.4444527049840562,0,,,,1
358-1,842858,CRIJ,RQ,1,15.99,-0.5384615384615385,0,0,0.5,FACE OF ADDICTION,LAWSON,9781938480904,22,F,0.4185028743408247,0,24.6,10.295170708784289,14.304829291215711,1
358-1,576507,TCOM,RQ,0,59.95,0.1499582985821518,0,0,0.5,COPYEDITOR'S HANDBOOK-W/WORKBOOK,EINSOHN,9780520306677,22,F,0.4156806379269822,0,50.96,21.18308530875901,29.77691469124099,1
358-1,637448,VCST,RQ,1,0.0,0.0,0,0,0.5,ART OF CARING LEADERSHIP,YOUNGER,9781523092147,23,F,0.3231532598256984,0,0.0,0.0,0.0,1
358-1,380723,CRIJ,RQ,0,0.0,0.0,0,0,0.5,SOCIAL PSYCHOLOGY (LOOSELEAF),MYERS,9781260718898,23,W,0.3231532598256984,0,0.0,0.0,0.0,1
358-1,821009,PSYC,RQ,1,145.71,0.150024020314323,0,0,1.0,PERSONALITY PUZZLE-W/REGISTRATION CARD,FUNDER,9780393421804,22,W,0.5734705841955687,1,123.85,71.02433185262119,52.82566814737881,1
358-1,808922,PHYS,RQ,1,25.4,0.1499999999999999,1,0,1.0,PHYS 1102 LAB MANUAL,SHSU PHYS,2818440070860,22,F,0.593727759308741,1,21.59,12.818582323475718,8.771417676524282,1
358-1,862791,PHIL,RQ,1,16.0,-2.1875,0,0,1.0,MYTH OF SISYPHUS,CAMUS,9780525564454,22,W,0.592133976538291,1,51.0,30.19883280345284,20.80116719654716,1
358-1,864393,POLS,RQ,1,270.4,-0.0503698224852071,0,0,1.0,PRACTICING TEXAS POLITICS,BROWN,9780357505243,22,W,0.5640395557965922,1,284.02,160.1985146373481,123.82148536265188,1
358-1,889203,SGNL,RQ,1,85.71,,0,0,1.0,TRUEWAY (UNITS 9-12) EBOOK ACCESS CARD,TRUEWAY,2818440071928,23,F,0.5557783113533618,1,85.71,47.63575906609663,38.07424093390336,1
358-1,904605,POLS,RQ,0,158.34,0.1499936844764431,0,0,1.0,AMERICAN DEMOCRACY NOW (LOOSELEAF),HARRISON,9781265639204,24,F,0.5729938405836476,1,134.59,77.11924100415312,57.47075899584688,1
39-1,3079762.0,BADM,RQ,1,0.0,0.0,0,0,0.5,GLOBAL BUSINESS TODAY,HILL,9781264067503,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,3078950.0,DSRT,RQ,0,0.0,0.0,0,0,0.5,EXPLORING STATISTICS,SPATZ,9780996339223,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,3054501.0,NURS,RQ,1,69.99,-5.327475353621947,1,0,1.0,SAUNDERS COMP.REV.F/NCLEX-RN..-W/ACCESS,SILVESTRI,9780323358415,22,W,0.4915476274481994,0,442.86,217.6867822917096,225.17321770829045,1
39-1,3075998.0,COUN,RQ,1,0.0,0.0,0,0,0.5,HUMAN SEXUALITY TODAY,KING,9780134804460,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
8395-01-01 00:00:00,258063.0,BIO,RQ,0,0.0,0.0,0,0,1.0,DO NOT USE,DO NOT USE,2818440001406,23,W,0.4444527049840562,0,0.0,0.0,0.0,1
8399-01-01 00:00:00,146244.0,PDEV,RQ,1,49.99,0.1500300060012002,0,0,0.5,STRENGTHSFINDER 2.0-W/ACCESS PACKET,RATH,9781595620156,22,A,0.4130478681291556,0,42.49,17.550403916807824,24.93959608319218,1
39-1,3026678.0,MATH,RQ,1,79.95,0.1499687304565354,1,0,1.0,INTERMEDIATE CALCULUS,PROTTER,9780387960586,23,F,0.5781406930336562,1,67.96,39.290441498567276,28.66955850143272,1
39-1,3057224.0,SPAN,RQ,0,373.02,0.1499919575357889,0,0,1.0,VISTAS:INTRO...-TEXT,BLANCO,9781543301298,21,F,0.5801744367280669,1,317.07,183.95590865336817,133.11409134663182,1
39-1,3029301.0,MATH,RQ,1,214.27,,1,0,1.0,COLLEGE ALGEBRA-MYMATHLAB,SULLIVAN,9780135189849,21,F,0.5760599784424346,1,214.27,123.43237158086048,90.83762841913953,1
8399-01-01 00:00:00,2050716.0,BSAD,RQ,1,185.7,0.1500269251480882,0,0,1.0,ESSN OF SOC MEDIA MKT W/SIMTERNSHIP,CHARELLO,9780999630242,24,F,0.5681489550853466,1,157.84,89.6766310706711,68.1633689293289,1
39-1,3033563.0,DSRT,RQ,1,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN,8220124499739,22,A,0.2533384118965479,0,0.0,0.0,0.0,1
39-1,2860070.0,MSMN,RQ,1,0.0,0.0,0,0,1.0,PURPOSE DRIVEN YOUTH MINISTRY,FIELDS,9780310694854,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
45-1,10051347.0,BSC,RQ,1,247.02,0.149987855234394,0,0,0.5,KUBY IMMUNOLOGY,PUNT,9781464189784,22,A,0.4325068195187144,0,209.97,90.81345689434445,119.15654310565554,1
39-1,2856614.0,EDUC,RQ,1,8.99,-22.29699666295884,0,0,1.0,MIRACULOUS JOURNEY OF EDWARD TULANE,DICAMILLO,9780763680909,22,W,0.6263906374662586,1,209.43999999999997,131.19125511093318,78.2487448890668,1
39-1,3074597.0,BADM,RQ,1,0.0,0.0,0,0,0.5,MARKETING MANAGEMENT,IACOBUCCI,9780357635087,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,2840475.0,HLTH,RQ,1,16.99,-7.480282519128901,0,0,1.0,FIVE LOVE LANGUAGES,CHAPMAN,9780802412706,22,W,0.6189026405477813,1,144.08,89.17149245012435,54.90850754987567,1
39-1,3056433.0,HESS,RQ,1,140.4,,0,0,1.0,NUTRITION ESSENTIALS-CONNECT ACCESS,SCHIFF,8220123808907,23,W,0.562584565159233,1,140.4,78.98687294835632,61.413127051643684,1
45-1,985857.0,ACC,RQ,1,0.0,0.0,0,1,1.0,EBK COMPREH.ASSURANCE+SYSTEMS TOOL,INGRAHAM,9780134790985,22,W,0.2533384118965479,0,0.0,0.0,0.0,1
8399-01-01 00:00:00,146098.0,ENGL,RQ,1,12.95,-4.312741312741313,0,0,1.0,HOUSE ON MANGO STREET,CISNEROS,9780679734772,21,F,0.5981962281468147,1,68.8,41.15590049650085,27.644099503499145,1
39-1,3072606.0,SPOL,RQ,0,0.0,0.0,0,0,1.0,EXCEPTIONAL CHILDREN,HEWARD,9780135756621,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
39-1,2838044.0,BIOL,RQ,1,0.0,0.0,1,0,1.0,LABSTER VOUCHER BIO 112/116 ONLINE,LABSTER,2818440028977,22,A,0.5043170611590821,1,0.0,0.0,0.0,1
8395-01-01 00:00:00,295395.0,BIO,RQ,1,0.0,0.0,0,0,1.0,DO NOT USE,DO NOT USE,2818440001406,23,W,0.4444527049840562,0,0.0,0.0,0.0,1
8395-01-01 00:00:00,290221.0,BIO,RQ,1,78.56,0.149949083503055,0,0,1.0,ESSEN.OF HUMAN ANAT.+PHYS.LAB.MAN.(LL),MARIEB,9780137576111,24,F,0.5979853416166726,1,66.78,39.9334611131614,26.846538886838605,1
39-1,2798745.0,NURS,RQ,1,69.95,-11.302501786990703,1,0,1.0,NURSING DIAGNOSIS HANDBOOK-W/ACCESS,ACKLEY,9780323551120,22,F,0.46594458726786,0,860.5599999999997,400.97327401922945,459.5867259807702,1
8399-01-01 00:00:00,148674.0,ENGL,RQ,0,,0.0,0,0,1.0,PRENTICE HALL READER,MILLER,9780134424538,21,F,0.4444527049840562,0,,,,1
8399-01-01 00:00:00,1148711.0,BSAD,RQ,1,196.91,0.1500177746178456,0,0,1.0,INTRO.TO MANAGEMENT SCIENCE (LOOSE),HILLIER,9781260166996,23,W,0.567820806025888,1,167.37000000000003,95.0361683045529,72.33383169544713,1
8399-01-01 00:00:00,2050398.0,ENGL,RQ,1,64.29,-1.2348732306735106,0,0,0.5,THEY SAY/I SAY W/READINGS-W/ACCESS,GRAFF,9780393538731,22,F,0.4179940081260888,0,143.68000000000004,60.05737908755645,83.62262091244358,1
39-1,2775251.0,MAOL,RQ,1,0.0,0.0,0,0,1.0,LITERACY STRATEGIES F/IMPROVING MATH...,KENNEY,9781416602309,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
45-1,10159763.0,BSC,RQ,1,87.36,0.1499542124542124,0,0,1.0,PRINCIPLES OF BIOLOGICAL SCIENCE I LAB,USM CUSTOM,9781307892284,23,F,0.599179446749137,1,74.26,44.49506571559092,29.764934284409087,1
8395-01-01 00:00:00,291762.0,MAT,RQ,0,313.0,0.1499999999999999,0,0,1.0,CALC.OF A SINGLE VARIABLE,LARSON,9781337275361,23,F,0.567181477810415,1,266.05,150.8986321714609,115.15136782853911,1
39-1,3023398.0,MATH,RQ,0,271.41,0.1499944733060684,1,0,1.0,PREALGEBRA+INTRO.ALG.(LL)-W/MYMATHLAB,BITTINGER,9780134197395,21,F,0.5867464271460016,1,230.7,135.36240074258257,95.33759925741744,1
8399-01-01 00:00:00,2054434.0,CRMJ,RQ,1,59.99,0.1500250041673612,0,0,1.0,CRIMINAL JUSTICE:ESSENTIALS,LAB,9780197546963,24,F,0.5697848830281788,1,50.99,29.053331185606837,21.936668814393165,1
8399-01-01 00:00:00,2051195.0,MATH,RQ,1,284.25,0.1500087950747581,1,0,1.0,ELEMENTARY STATISTICS,LARSON,9780134683416,23,W,0.6018745028713768,1,241.61,145.41889863875335,96.19110136124667,1
8399-01-01 00:00:00,2055484.0,SMC,RQ,0,168.48,0.1499881291547957,0,0,1.0,ON COURSE,DOWNING,9780357022689,24,F,0.6050616945840004,1,143.21,86.6508852813747,56.55911471862531,1
39-1,3077460.0,ISOL,RQ,1,0.0,0.0,0,0,0.5,NAVIGATE 2 EBOOK ACCESS FOR NETWORK,JONES+BARTLET,8220123997656,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,3059466.0,ENGL,RQ,1,125.75,-0.4293439363817098,0,0,1.0,WRITER'S REF.W/EXERCISES,HACKER,9781319191887,22,F,0.5868310910586854,1,179.74,105.47702030688811,74.2629796931119,1
8395-01-01 00:00:00,264988.0,ENG,RQ,1,51.43,0.149912502430488,0,0,1.0,CLEAR THINKING+WRITING-W/ACCESS,LANGAN,9781591945659,23,W,0.5740624895969735,1,43.72,25.09801204517968,18.62198795482032,1
39-1,3071455.0,LEAS,RQ,0,0.0,0.0,0,0,1.0,HBR GUIDE TO OFFICE POLITICS,DILLON,9781625275325,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
8399-01-01 00:00:00,2052182.0,HIST,RQ,0,66.99,0.1500223914017017,0,0,1.0,CONCISE HIST.OF MIDDLE EAST,GOLDSCHMIDT,9780813350912,23,F,0.5713193572955536,1,56.94,32.53092420440882,24.409075795591175,1
8395-01-01 00:00:00,304964.0,CYB,RQ,0,134.94,0.1499925892989476,0,0,1.0,LEGAL+PRIVACY ISSUES IN INFO...-W/CODE,GRAMA,9781284220476,24,A,0.5722973374087812,1,114.70000000000002,65.6425046007872,49.057495399212804,1
39-1,3075546.0,COUN,RQ,1,0.0,0.0,0,0,1.0,EP TEVERA+CCR-S ACCESS CODE >I<,TEVERA,9780999232156,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
39-1,2729265.0,ADM,RQ,1,0.0,0.0,0,0,1.0,PRINCIPAL AS CURRICULUM LEADER,GLATTHORN,9781483353111,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
8395-01-01 00:00:00,294759.0,NUR,RQ,1,60.51,-0.7221946785655263,0,0,1.0,DAVIS'S DRUG GUIDE F/NURSES-W/ACCESS,VALLERAND,9781719646406,23,W,0.5762302382489933,1,104.21000000000001,60.0489531279276,44.16104687207241,1
39-1,3018461.0,LEAC,RQ,0,0.0,0.0,0,0,0.5,LEADERSHIP,KELLERMAN,9780071633840,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,5013265.0,MSMN,RQ,0,0.0,0.0,0,0,0.5,EBK ESV STUDY BIBLE,CROSSWAY,8220126043169,23,A,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,5010626.0,MSMN,RQ,1,0.0,0.0,0,0,1.0,EBK ESV STUDY BIBLE,CROSSWAY,8220126043169,23,A,0.4444527049840562,0,0.0,0.0,0.0,1
39-1,2837305.0,MPAS,RQ,1,182.86,0.0329760472492617,0,0,1.0,"EHR GO,ANNUAL SUB.-ACCESS (12 MO.)",ARCHETYPE INN.,9780985837907,23,A,0.5820500256970931,1,176.83,102.92390604401697,73.90609395598304,1
39-1,3074340.0,DSRT,RQ,1,29.95,0.1499165275459098,0,0,1.0,EXPLORING STATISTICS,SPATZ,2818440030840,23,A,0.5808016648592161,1,25.46,14.787210387315643,10.672789612684358,1
45-1,10151323.0,BSC,RQ,1,284.25,0.1500087950747581,0,0,1.0,CONCEPTS OF GENETICS-TEXT,KLUG,9780134604718,23,W,0.5623505485185083,1,241.61,135.86951602755678,105.74048397244322,1
39-1,3040478.0,COUN,RQ,1,0.0,0.0,0,0,1.0,CASE DOC.IN COUNSELING+PSYCHOTHERAPY,GEHART,9781305405219,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
39-1,2859105.0,PSYC,RQ,1,305.01,0.1499950821284548,0,0,1.0,DEVEL.PERSON THROUGH LIFE SPAN (CL),BERGER,9781319191757,22,W,0.5671145371315072,1,259.26,147.03011489671454,112.22988510328545,1
45-1,10104723.0,BSC,RQ,1,206.62,0.1499854805923918,0,0,1.0,ESSENTIAL CELL BIOLOGY-W/ACCESS (CL),ALBERTS,9780393680362,21,F,0.5763223928403153,1,175.63,101.21950185454457,74.41049814545542,1
39-1,5006478.0,MUAI,RQ,1,60.6,0.15,0,0,1.0,ARBAN COMPLETE METHOD FOR TRUMPET,VIZZUTTI,9781514207680,24,W,0.5728602341913639,1,51.51,29.508030663197154,22.001969336802844,1
39-1,3066095.0,PSYC,RQ,1,0.0,0.0,0,0,1.0,POSITIVE PSYCHOLOGY,LOPEZ,9781506357355,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
39-1,3075998.0,COUN,RQ,1,0.0,0.0,0,1,0.5,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN,8220124499739,22,A,0.1757463972616292,0,0.0,0.0,0.0,1
45-1,894667.0,ACC,RQ,1,0.0,0.0,0,0,0.5,MANAGERIAL ACCOUNTING,GARRISON,9781260247787,22,W,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,3043994.0,HSRV,RQ,1,270.4,0.1499999999999999,0,0,1.0,GENERALIST CASE MANAGEMENT,WOODSIDE,9781305947214,22,W,0.5666725114116069,1,229.84,130.24401002284372,99.59598997715626,1
39-1,3011056.0,BADM,RQ,1,40.0,0.15,0,0,1.0,MARKETPLACE SIMULATION VIRTUAL GAME,MARKET SIM,2818440029967,23,W,0.5843742270423553,1,34.0,19.86872371944008,14.13127628055992,1
39-1,3048423.0,COUN,RQ,0,0.0,0.0,0,0,0.5,EP TEVERA+CCR-S ACCESS CODE >I<,TEVERA,9780999232156,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
39-1,2854438.0,DSRT,RQ,0,0.0,0.0,0,1,1.0,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN,8220124499739,22,A,0.2533384118965479,0,0.0,0.0,0.0,1
39-1,5001544.0,ENGL,RQ,0,45.71,-1.8849267118792383,0,0,1.0,READERS+WRITERS-ACHIEVE ACCESS (1 TERM),MARTINS,9781319218447,22,F,0.585431621547239,1,131.86999999999998,77.2008679334344,54.669132066565574,1
39-1,5018611.0,NURS,RQ,1,1178.57,0.1500038181864462,1,0,1.0,ATI COHORT DECEMBER 2025,ATI,2818440031588,24,W,0.575121377668887,1,1001.78,576.1450937211376,425.63490627886233,1
39-1,5000225.0,ESS,RQ,1,168.16,0.149976213130352,0,0,1.0,INTRO.TO KINESIOLOGY-W/ACCESS,KNUDSON,9781718202733,23,W,0.5773609111404878,1,142.94,82.52796863842133,60.41203136157867,1
39-1,3071563.0,HIST,RQ,1,137.5,-0.0729454545454545,0,0,1.0,"GIVE ME LIBERTY!,VOL.2-W/ACCESS",FONER,9780393418101,21,F,0.5800309208457312,1,147.52999999999997,85.5719617523707,61.95803824762927,1
8399-01-01 00:00:00,149657.0,ENGL,RQ,1,32.5,-1.4698461538461538,0,0,1.0,ITALIAN FOLKTALES,CALVINO,9780156454896,21,F,0.588864688719554,1,80.27000000000001,47.26816856351861,33.0018314364814,1
8399-01-01 00:00:00,2053438.0,MATH,RQ,1,263.45,0.1500094894666919,1,0,1.0,INTRODUCTORY ALGEBRA-TEXT,BITTINGER,9780134689630,23,F,0.6010098808185975,1,223.93,134.58414261170856,89.34585738829146,1
39-1,2856169.0,HSRV,RQ,1,217.0,0.15,0,0,1.0,ESSENTIALS OF HUMAN BEHAVIOR,HUTCHISON,9781544371337,22,W,0.5527688256016634,1,184.45,101.95820988222681,82.49179011777318,1
39-1,2834038.0,ENGL,RQ,1,115.0,-0.7794782608695651,0,0,1.0,"NORTON INTRO.TO LIT.,SHORTER-W/ACCESS",MAYS,9780393886306,24,W,0.5819114741586139,1,204.64,119.08236407181873,85.55763592818126,1
39-1,3076532.0,LEAS,RQ,1,0.0,0.0,0,0,1.0,ASSESSMENT ESSENTIALS,BANTA,9781118903322,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
39-1,3059792.0,COUN,RQ,0,0.0,0.0,0,1,1.0,EBK CASE DOC.IN COUNSEL.+PSYCHOTHERAPY,GEHART,9781305545120,22,A,0.2533384118965479,0,0.0,0.0,0.0,1
8399-01-01 00:00:00,1149332.0,ENGL,RQ,1,121.63,0.1499630025487132,0,0,1.0,PRACTICAL ARGUMENT,KIRSZNER,9781319028565,22,F,0.5812344127147451,1,103.39000000000001,60.0938259305775,43.29617406942251,1
39-1,2844112.0,MSMN,RQ,1,22.99,-0.8477598956067856,0,0,1.0,SUSTAINABLE YOUTH MINISTRY,DEVRIES,9780830833610,21,F,0.577593956305575,1,42.48,24.53619126386082,17.943808736139175,1
8395-01-01 00:00:00,287980.0,NUR,RQ,1,320.0,0.6815625,0,0,1.0,FOCUS ON NURS.PHARMACOLOGY-ACCESS,KARCH,9781975130527,23,W,0.6290830060413107,1,101.9,64.10355831560956,37.79644168439044,1
39-1,3064960.0,ISOL,RQ,1,0.0,0.0,0,0,0.5,NAVIGATE 2 EBOOK ACCESS FOR ACCESS C,JONES+BARTLET,8220123997632,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
8399-01-01 00:00:00,1148433.0,BSAD,RQ,1,211.14,0.1499952638060054,0,0,1.0,FINANCIAL+MANAG.ACCT.(LOOSELEAF)-TEXT,WILD,9781264098675,22,F,0.5721346515686953,1,179.47000000000003,102.68100591703376,76.78899408296627,1
8395-01-01 00:00:00,293910.0,HIS,RQ,1,138.21,0.149989146950293,0,0,1.0,"WESTERN CIVILIZATIONS,VOL.2-W/ACCESS",COLE,9780393418880,22,F,0.5767603456478657,1,117.48000000000002,67.75780540671127,49.72219459328874,1
45-1,10061790.0,BSC,RQ,0,22.95,0.1498910675381262,0,0,1.0,PLANT IDENTIFICATION TERMINOLOGY,HARRIS,9780964022164,21,F,0.5683556661529979,1,19.51,11.08861904664499,8.421380953355012,1
45-1,10058627.0,BSC,RQ,1,26.99,-2.2426824749907377,0,0,1.0,PRETERSON FIELD GDE.TO FRESHWATER...,PAGE,9780547242064,21,F,0.5892103711508572,1,87.52000000000001,51.56769168312302,35.95230831687699,1
39-1,3026087.0,PSYC,RQ,1,18.0,-7.877777777777778,0,0,1.0,WALDEN TWO,SKINNER,9780872207783,23,W,0.6198768792240781,1,159.8,99.05632530000769,60.743674699992326,1
39-1,3011062.0,MATH,RQ,1,187.5,,1,0,1.0,COLLEGE ALGEBRA-MYMATHLAB,SULLIVAN,8220117023460,22,F,0.5500250035960754,1,187.5,103.12968817426415,84.37031182573585,1
39-1,5004317.0,ENGL,RQ,1,85.71,-1.097071520242679,0,0,1.0,NORTON READER-W/ACCESS,GOLDTHWAITE,9780393420524,23,F,0.58131078105584,1,179.73999999999998,104.48479978697667,75.25520021302331,1
39-1,3067868.0,SPOL,RQ,1,0.0,0.0,0,0,1.0,EXCEPTIONAL CHILDREN,HEWARD,9780135756621,22,A,0.4444527049840562,0,0.0,0.0,0.0,1
45-1,10087275.0,BSC,RQ,1,83.2,0.15,0,0,1.0,SEELEY'S ANAT.+PHYS.LAB.MANUAL >CUSTOM<,VANPUTTE,9781266744570,22,F,0.580929328200125,1,70.72,41.08332209031284,29.636677909687158,1
8395-01-01 00:00:00,238036.0,BIO,RQ,1,78.56,0.149949083503055,0,0,1.0,ESSEN.OF HUMAN ANAT.+PHYS.LAB.MAN.(LL),MARIEB,9780137576111,24,F,0.5979853416166726,1,66.78,39.9334611131614,26.846538886838605,1
39-1,2852952.0,ESS,RQ,1,99.99,0.15001500150015,0,0,1.0,TEACHING CUES FOR SPORT SKILLS...,FRONSKE,9780321935151,21,F,0.5718392029385045,1,84.99,48.6006138577435,36.3893861422565,1
39-1,2820993.0,ISOL,RQ,1,0.0,0.0,0,0,0.5,ACCESS CONTROL+IDENTITY...-W/CLOUD LABS,CHAPPLE,9781284214758,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
45-1,973839.0,ACC,RQ,1,0.0,0.0,0,0,1.0,MANAGERIAL ACCOUNTING-CONNECT ACCESS,GARRISON,9781260709537,21,F,0.4444527049840562,0,0.0,0.0,0.0,1
39-1,2849737.0,BIOL,RQ,1,284.25,-0.2597713280562884,1,0,1.0,BROCK BIOLOGY OF MICROORGANISMS-TEXT,MADIGAN,9780134261928,22,F,0.5686096143967356,1,358.09,203.61341681932706,154.47658318067292,1
39-1,3032074.0,ENGL,RQ,1,114.93,-0.7800400243626555,0,0,1.0,"LITERATURE:HUMAN EXPER.,READING+WRITING",ABCARIAN,9781319105068,21,F,0.5819114741586139,1,204.58,119.04744938336924,85.53255061663077,1
39-1,5000658.0,MSMN,RQ,1,54.99,0.1500272776868521,0,0,1.0,ESV STUDY BIBLE,BIBLE,9781433502415,23,F,0.5813197754502342,1,46.74,27.170886304543945,19.569113695456057,1
39-1,13641.0,MMOL,RQ,0,0.0,0.0,0,1,1.0,EBK LITURGY OF THE ORDINARY,WARREN,8220128611397,24,A,0.2533384118965479,0,0.0,0.0,0.0,1
39-1,3058312.0,MSMN,RQ,1,54.99,0.1500272776868521,0,0,1.0,ESV STUDY BIBLE,BIBLE,9781433502415,21,F,0.5813197754502342,1,46.74,27.170886304543945,19.569113695456057,1
39-1,5008320.0,BIOL,RQ,1,,0.0,1,0,1.0,"VERTEBRATES:COMPARATIVE ANAT.,FUNCT.,..",KARDONG,9781259700910,23,F,0.5043170611590821,1,,,,1
39-1,3070631.0,PSYC,RQ,0,305.01,0.1499950821284548,0,0,1.0,DEVEL.PERSON THROUGH LIFE SPAN (CL),BERGER,9781319191757,21,F,0.5671145371315072,1,259.26,147.03011489671454,112.22988510328545,1
39-1,3015778.0,BIOL,RQ,1,23.9,-2.443096234309624,1,0,0.5,SCIENTIFIC LAB NOTEBOOK (NEW ONLY),HAYDEN-MCNEIL,9781930882843,23,F,0.4440333275891202,0,82.29,36.5395025273087,45.75049747269131,1
45-1,10058449.0,AST,RQ,1,239.82,0.1499874906179634,0,0,0.5,CONCEPTUAL ASTROPHYSICS,SIROLA,9781516529711,21,F,0.4152764842993029,0,203.85,84.6541113244129,119.19588867558711,1
8395-01-01 00:00:00,199363.0,ACR,RQ,1,239.0,-0.4012552301255229,0,0,1.0,REFRIGERATION+AIR COND.TECHNOLOGY,SILBERSTEIN,9780357122273,22,F,0.5971032291954228,1,334.9,199.96987145754707,134.9301285424529,1
39-1,1938872.0,DSRT,RQ,1,29.95,0.1499165275459098,0,0,0.5,EXPLORING STATISTICS,SPATZ,2818440030840,23,A,0.4196264053697479,0,25.46,10.683688280713781,14.776311719286221,1
39-1,3041429.0,MSMN,RQ,1,59.99,0.1500250041673612,0,0,1.0,INVITATION TO CHURCH HISTORY:WORLD,HANNAH,9780825427756,22,F,0.5697848830281788,1,50.99,29.053331185606837,21.936668814393165,1
39-1,3047614.0,ENGL,RQ,1,114.93,-0.7800400243626555,0,0,1.0,"LITERATURE:HUMAN EXPER.,READING+WRITING",ABCARIAN,9781319105068,23,W,0.5819114741586139,1,204.58,119.04744938336924,85.53255061663077,1
39-1,5009435.0,NKPA,RQ,1,85.7,0.1500583430571762,0,0,1.0,ESSENTIAL CLINICAL PROCEDURES-W/ACCESS,DEHN,9780323624671,24,A,0.5775813178354304,1,72.84,42.07102319113275,30.768976808867247,1
39-1,5015003.0,COUN,RQ,1,61.0,0.1499999999999999,0,0,1.0,CLINICIAN'S THESAURUS,ZUCKERMAN,9781462538805,24,A,0.5631056366131675,1,51.85000000000001,29.19702725839274,22.652972741607268,1
8399-01-01 00:00:00,150050.0,CRMJ,RQ,1,183.0,0.1499999999999999,0,0,1.0,INTRODUCTION TO CRIMINAL JUSTICE,RENNISON,9781544398730,22,W,0.5695208905276865,1,155.55,88.58897452158165,66.96102547841836,1
39-1,3077325.0,EDOL,RQ,1,0.0,0.0,0,0,0.5,LEARNING TRANSFORMED,SHENINGER,9781416623892,22,A,0.3231532598256984,0,0.0,0.0,0.0,1
