sis_user_id,section_id,book_id_bn,term_code,term_year,part_time_job,family_annual_income,has_loan,has_scholarship,prefers_ebook,prefers_paperback,avg_books_per_semester,title,author,isbn,edition,cover_type,ebook_ind,has_free_resource,retail_new,retail_used,retail_new_rent,retail_used_rent,adoption_type,is_rental,student_full_part_time_status,credit_hours,included_in_course_fee,num_books_in_section,semester_num,has_course_fee,book_included_in_fee,student_num_terms,price_affordability_score,alternatives_available,matches_cover_pref,will_buy,buy_frac,College,Year,Semester,Department,Student_Status,Rental_to_Retail_Ratio,Arbitrage_Index,Wallet_Pressure_Score,Digital_Lock_Flag,Actual_Purchase_Flag
901711415,BN-249-1-490-F-23-821-14043,1862173,F,23,1,42509,1,1,0,0,10,EBK DOCUMENTING OCCUPATIONAL THERAPY...,SAMES,9780133785876.0,3RD 15,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,3,6,1,1,10,425.09,1,0,0,0.0333333333333333,eku,23,F,490,Full-Time,0.0,1.0,0.42508999999999997,1.0,0
901827150,BN-249-1-345-F-24-101-17155,5428861,F,24,0,38010,0,1,1,0,22,EBK ANTIGONE,SOPHOCLES,9781603845427.0,01,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,11,9,1,1,1,380.1,1,0,0,0.027027027027027,eku,24,F,345,Full-Time,0.0,1.0,0.38010000000000005,1.0,0
6475011,BN-785-785-381-F-24-1001-U36,4416654,F,24,0,72973,1,1,1,1,8,EBK REPUBLIC OF PLATO,BLOOM,9780465094097.0,(3RD)16,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,5,9,1,1,1,729.73,1,0,0,0.125,fiu,24,F,381,Full-Time,0.0,1.0,0.72973,1.0,0
6303254,BN-785-785-135-A-22-3010-RVAA,2426137,A,22,0,89080,1,1,1,1,13,EBK COMPARATIVE POLITICS,DICKOVICK,8220111375978.0,3RD 19,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,4,2,1,0,3,890.8,1,0,0,0.4285714285714285,fiu,22,A,135,Full-Time,0.0,1.0,0.8907999999999999,1.0,0
93298,BN-8414-1-260-F-21-101L-03,5745405,F,21,1,35615,0,1,1,1,8,MLA HANDBOOK (PAPER),MODERN LANG.,9781603293518.0,9TH 21,PB,0.0,0.0,28.0,21.0,19.75,16.8,RQ,1.0,F,3.0,Y,2,1,1,1,1,1000.0,1,1,0,0.0,glenville,21,F,260,Full-Time,0.7053571428571429,0.2946428571428571,1.0,0.0,0
311277,BN-8388-1-625-W-22-517-01,5084272,W,22,1,70086,0,1,1,0,8,PATHOLOGY-W/ACCESS,GOODMAN,9780323673556.0,5TH 21, ,0.0,0.0,165.7,124.28,124.3,95.75,RQ,1.0,F,1.0,N,1,4,1,0,8,422.9692214846108,1,0,0,0.0,daemen,22,W,625,Full-Time,0.7501508750754375,0.24984912492456246,0.4229692214846108,0.0,0
901777869,BN-249-1-241-F-23-180-14222,6828906,F,23,0,37688,1,1,1,1,4,CONCEPTS OF FITNESS+WELLNESS,CORBIN,9781264066674.0,13TH 23,PR,0.0,1.0,0.0,0.0,50.0,50.0,RQ,1.0,F,3.0,Y,4,6,1,1,5,376.88,1,0,0,0.0769230769230769,eku,23,F,241,Full-Time,0.5,0.5,0.37688,0.0,0
1186620,BN-91-1-27-F-23-111L-MC12,844001666,F,23,1,35806,1,1,1,0,21,OTS SAFETY GLASSES - S3510STJ,1025423,2818440016660.0, , ,0.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,F,0.0,Y,4,6,1,1,4,358.06,0,0,0,0.0408163265306122,campbell,23,F,27,Full-Time,0.0,1.0,0.35806,0.0,0
901807588,BN-249-1-33-W-24-200-20874,1532951,W,24,1,46612,1,0,1,1,13,PRAIRIE DOGS,SLOBODCHIKOFF,9780674031814.0,09, ,0.0,0.0,83.2,62.4,72.4,37.45,RQ,1.0,F,3.0,Y,8,10,1,1,3,560.2403846153846,1,0,0,0.0,eku,24,W,33,Full-Time,0.8701923076923077,0.1298076923076923,0.5602403846153846,0.0,0
6248519,BN-785-785-111-F-21-1045-U05,5745365,F,21,0,65306,1,1,1,0,11,CHEMISTRY:ATOMS FIRST-ALEKS >CUSTOM<,BURDGE,9781265162269.0,4TH 21,AC,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,N,4,1,0,0,9,653.06,0,0,0,0.0,fiu,21,F,111,Full-Time,0.0,1.0,0.65306,0.0,0
6111165,BN-784-23-122-A-23-4374-B51B,1984420,A,23,0,71233,1,0,1,1,10,THEORY+PRAC.OF COUNSEL....-MINDTAP,COREY,9781305860551.0,10TH 17,AC,0.0,0.0,135.71,0.0,0.0,0.0,RQ,0.0,P,3.0,Y,3,5,1,1,9,524.8913123572323,0,0,0,0.125,fiu,23,A,122,Part-Time,0.0,1.0,0.5248913123572323,0.0,0
N00330500,BN-261-1-320-W-22-101-2M,5016191,W,22,0,36754,1,0,1,1,9,PSYCHOLOGY (OER),OPENSTAX,9781975076450.0,2ND 20, ,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,N,1,4,1,0,2,367.54,0,0,0,0.4285714285714285,nicholls,22,W,320,Full-Time,0.0,1.0,0.36754000000000003,0.0,0
901690117,BN-249-1-535-A-23-855-50862,8143098,A,23,0,35503,1,1,1,0,10,BEHAVIOR MODIFICATION,MILTENBERGER,9780357796375.0,7TH 24,PB,0.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,P,3.0,N,6,5,0,0,4,355.03,0,0,1,0.25,eku,23,A,535,Part-Time,0.0,1.0,0.35502999999999996,0.0,1
N00356096,BN-261-1-280-W-24-241-HXM,2303636,W,24,1,41268,1,0,1,0,11,PUBL.MAN.OF AM.PSYCH.ASSOC. (PB),AM.PSYCH.ASSN.,9781433832161.0,7TH 20,PB,0.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,F,3.0,Y,4,10,0,0,5,412.68,0,0,1,0.375,nicholls,24,W,280,Full-Time,0.0,1.0,0.41268,0.0,1
1110664,BN-91-1-135-W-23-455-MC01,4526963,W,23,0,42514,0,0,1,1,11,EBK CYBERTERRORISM,CHEN,8220115125593.0,14,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,9,7,1,1,6,425.14,1,0,0,0.0,campbell,23,W,135,Full-Time,0.0,1.0,0.42513999999999996,1.0,0
331399,BN-8388-1-125-W-24-208-02,8379798,W,24,0,76452,1,1,1,0,14,EBK ANATOMY+PHYSIOLOGY,SALADIN,8220129477534.0,10TH 24,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,Y,5,10,1,1,2,764.52,1,0,0,0.1111111111111111,daemen,24,W,125,Full-Time,0.0,1.0,0.76452,1.0,0
901732428,BN-249-1-490-F-21-300-14439,2314028,F,21,0,40934,1,1,0,0,11,EBK PUBL.MAN.OF AM.PSYCH.ASSOC.,AM.PSYCH.ASSN.,9781433832185.0,7TH 20,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,1,1,1,9,409.34,1,0,0,0.0555555555555555,eku,21,F,490,Full-Time,0.0,1.0,0.40934,1.0,0
6255300,BN-785-785-246-F-24-3465-RVD,5324279,F,24,1,58474,0,0,1,0,5,BLUEBOOK:UNIFORM SYSTEM OF CITATION,HARV.LAW REV.,9780578666150.0,21ST 20,SP,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,F,3.0,Y,1,9,1,1,3,584.74,0,0,0,0.0,fiu,24,F,246,Full-Time,0.0,1.0,0.58474,0.0,0
6332835,BN-785-785-399-W-24-4421-U01,11214891,W,24,0,75032,1,0,1,0,7,"ANALYTICS,DATA SCIENCE+...(PEARSON+)",SHARDA,8220145127321.0,11TH 20,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,10,1,1,7,750.32,1,0,0,0.0,fiu,24,W,399,Full-Time,0.0,1.0,0.7503200000000001,1.0,0
6459277,BN-784-23-81-F-24-2011-B51,7946767,F,24,1,60756,1,0,1,1,3,PRINCIPLES OF LIFE:DIGITAL...-ACHIEVE,HILLIS,9781319450366.0,3RD 22,AC,0.0,1.0,114.29,0.0,0.0,0.0,FD,0.0,P,3.0,Y,2,9,1,1,4,531.5950651850555,1,0,0,0.0,fiu,24,F,81,Part-Time,0.0,1.0,0.5315950651850555,0.0,0
6309269,BN-785-785-255-A-23-4113-U03A,2253593,A,23,0,75061,1,0,1,1,11,EBK ENTREPRENEURSHIP,BARRINGER,9780134729985.0,6TH 18,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,Y,4,5,1,1,9,750.61,1,0,0,0.0,fiu,23,A,255,Part-Time,0.0,1.0,0.75061,1.0,0
6241645,BN-785-785-116-F-21-4694-U01,2106050,F,21,0,63699,1,0,1,0,5,CYBER CRIME+CYBER TERRORISM,TAYLOR,9780134846514.0,4TH 19,PB,0.0,0.0,152.52,114.39,129.65,72.45,RQ,1.0,F,3.0,N,1,1,1,0,7,417.6435877261998,1,0,0,0.0,fiu,21,F,116,Full-Time,0.8500524521374245,0.14994754786257547,0.4176435877261998,0.0,0
271317,BN-8255-1-110-F-22-327-001,6828033,F,22,0,82978,1,0,1,1,12,INTERNATIONAL BUSINESS (LOOSELEAF),HILL,9781264383870.0,14TH 23,PB,0.0,0.0,196.91,147.68,173.35,125.2,FD,0.0,F,3.0,Y,4,3,1,1,6,421.40063988624246,0,1,0,0.1578947368421052,morgan,22,F,110,Full-Time,0.880351429587121,0.11964857041287902,0.42140063988624243,0.0,0
3767089,BN-789-1-50-F-24-207W-OCA,8867050,F,24,0,122960,0,0,1,0,14,EBK IMAGINATIVE WRITING,BURROWAY,9780137674237.0,5TH 24,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,9,1,1,3,1000.0,1,0,0,0.0,ccis,24,F,50,Full-Time,0.0,1.0,1.0,1.0,0
11034886,BN-576-1-80-W-24-112-010,6900162,W,24,0,81928,1,0,1,0,21,EBK CHEMISTRY,BURDGE,8220125964731.0,6TH 23,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,Y,8,10,1,1,6,819.28,1,0,0,0.0227272727272727,mercer,24,W,80,Full-Time,0.0,1.0,0.81928,1.0,0
6116827,BN-785-785-111-F-21-3120-U01,6892672,F,21,1,68923,1,0,1,0,8,ESSEN.F/ANALYTICAL CHEM.-ACHIEVE ACCESS,MACMILLAN,9781319393878.0,21,AC,0.0,0.0,64.29,0.0,0.0,0.0,RQ,0.0,F,3.0,N,2,1,1,0,5,1000.0,0,0,0,0.0,fiu,21,F,111,Full-Time,0.0,1.0,1.0,0.0,0
901760645,BN-249-1-460-W-22-190-20442,2175659,W,22,0,40999,0,1,1,1,9,EBK INTRODUCTION TO THE MUSIC INDUSTRY,RADBILL,8220106295960.0,2ND 17,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,2.0,Y,3,4,1,1,9,409.99,1,0,0,0.1666666666666666,eku,22,W,460,Full-Time,0.0,1.0,0.40999,1.0,0
6081941,BN-785-785-226-F-22-3390-RVC,1881097,F,22,0,81894,1,0,1,1,6,MANUFACTURING PROC.FOR ENGR.MATERIALS,KALPAKJIAN,9780134290553.0,6TH 17, ,0.0,0.0,298.12,223.59,207.5,142.15,RQ,1.0,F,3.0,N,1,3,1,0,4,274.7014624983228,1,0,0,0.0,fiu,22,F,226,Full-Time,0.6960284449215081,0.30397155507849194,0.27470146249832283,0.0,0
290154,BN-8255-1-11-F-23-300-W01,5027897,F,23,0,81741,1,1,1,1,10,COST ACCOUNTING-MYLAB ACCOUNTING ACCESS,DATAR,9780135628522.0,17TH 21,AC,0.0,0.0,171.41,0.0,0.0,0.0,RQ,0.0,F,3.0,Y,3,6,1,1,9,476.8741613674815,0,0,0,0.0,morgan,23,F,11,Full-Time,0.0,1.0,0.4768741613674815,0.0,0
289798,BN-8255-1-495-F-22-113-W01,6555522,F,22,0,73365,1,1,1,0,11,PRECALCULUS-ALEKS 360(18 WEEKS)>CUSTOM<,MILLER,9781265802530.0,17,AC,0.0,0.0,111.43,0.0,0.0,0.0,RQ,0.0,F,4.0,Y,1,3,1,1,7,658.3954051871129,0,0,0,0.0,morgan,22,F,495,Full-Time,0.0,1.0,0.6583954051871129,0.0,0
340747,BN-8255-1-495-F-23-113-001,6555522,F,23,1,82658,0,0,1,0,9,PRECALCULUS-ALEKS 360(18 WEEKS)>CUSTOM<,MILLER,9781265802530.0,17,AC,0.0,0.0,111.43,0.0,0.0,0.0,RQ,0.0,F,4.0,Y,1,6,1,1,3,741.7930539352059,0,0,0,0.1666666666666666,morgan,23,F,495,Full-Time,0.0,1.0,0.7417930539352059,0.0,0
901763964,BN-249-1-100-F-21-111L-12001,844008674,F,21,0,33903,1,1,1,0,15,GEN CHEM I LAB MANUAL >CUSTOM<,MAY,9781617405921.0,F21, ,0.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,F,1.0,Y,3,1,1,1,7,339.03,0,0,0,0.05,eku,21,F,100,Full-Time,0.0,1.0,0.33903,0.0,0
358217,BN-8255-1-88-F-24-201-004,11102864,F,24,0,82310,1,0,1,0,20,HUMAN ANAT.+PHYSIO.-MOD.MASTERING (1,MARIEB,8220144726327.0,11TH 19,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,Y,4,9,1,1,3,823.1,1,0,0,0.0,morgan,24,F,88,Full-Time,0.0,1.0,0.8231,1.0,0
6420834,BN-785-785-372-F-24-3537-RVDA,9766431,F,24,1,75694,1,1,0,0,9,MEDICAL LANGUAGE:,TURLEY,8220136510965.0,6TH 24,EP,1.0,1.0,131.25,131.25,131.25,131.25,FD,0.0,P,3.0,Y,2,9,1,1,5,576.7161904761905,1,0,0,0.125,fiu,24,F,372,Part-Time,1.0,0.0,0.5767161904761905,1.0,0
984468,BN-749-1-450-F-24-103-F,610892,F,24,1,41133,1,1,1,1,11,INTRODUCING CHRISTIANITY,BRUYNEEL,9781570753954.0,03,PB,0.0,0.0,24.0,18.0,20.9,10.8,RQ,1.0,F,3.0,Y,7,9,1,1,1,1000.0,1,1,0,0.0909090909090909,niagara,24,F,450,Full-Time,0.8708333333333332,0.12916666666666676,1.0,0.0,0
6258568,BN-785-785-651-F-22-2012-U02,2136999,F,22,0,76204,1,1,1,0,14,ICLICKER2 STUDENT REMOTE REV.,ICLICKER,9781498603041.0,17,BX,0.0,0.0,62.84,51.53,53.4,44.0,RQ,1.0,F,3.0,N,2,3,1,0,8,1000.0,1,0,0,0.1538461538461538,fiu,22,F,651,Full-Time,0.8497772119669,0.15022278803309996,1.0,0.0,0
6132619,BN-785-785-111-F-21-2210L-U10,2013832,F,21,1,65386,1,0,1,1,10,ORGANIC CHEMISTRY I+II-LAB.MAN.>CUSTOM<,KELLER,9780738054520.0,14,SP,0.0,1.0,44.86,0.0,0.0,0.0,RQ,0.0,F,1.0,N,2,1,1,0,10,1000.0,1,0,0,0.1333333333333333,fiu,21,F,111,Full-Time,0.0,1.0,1.0,0.0,0
11027397,BN-577-1-735-W-22-530-10,683923,W,22,1,50354,1,0,1,0,14,GRAY'S ANATOMY FOR STUDENTS,DRAKE,9780443066122.0,05,PB,0.0,1.0,0.0,0.0,0.0,0.0,RQ,0.0,P,3.0,N,5,4,0,0,8,503.54,1,0,0,0.0625,mercer,22,W,735,Part-Time,0.0,1.0,0.50354,0.0,0
N00323896,BN-261-1-155-F-23-403-56T,844003452,F,23,0,36608,1,0,0,0,11,INTERMEDIATE FINANCIAL MGMT.(LL),BRIGHAM,9780357757758.0,14th, ,0.0,0.0,219.64,164.73,186.7,104.35,RQ,1.0,F,3.0,Y,1,6,1,1,5,166.67273720633764,1,0,0,0.0,nicholls,23,F,155,Full-Time,0.8500273174285194,0.14997268257148055,0.16667273720633766,0.0,0
2998062,BN-785-785-399-W-22-6404-RXE,2283402,W,22,0,86281,1,1,1,0,6,EBK VISUAL ANALYTICS WITH TABLEAU,LOTH,9781119560227.0,19,EB,1.0,0.0,0.0,0.0,0.0,0.0,RQ,0.0,F,3.0,N,2,4,0,0,9,862.81,1,0,0,0.0,fiu,22,W,399,Full-Time,0.0,1.0,0.86281,1.0,0
6367403,BN-785-785-453-W-24-3025-RVG,1925146,W,24,1,65201,1,0,0,0,8,EBK MANAGEMENT,HITT,9780133468991.0,3RD 12,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,2,10,1,1,5,652.01,1,0,0,0.0,fiu,24,W,453,Full-Time,0.0,1.0,0.65201,1.0,0
95416,BN-8414-1-340-F-22-100-03W,1983340,F,22,1,39549,1,0,1,1,6,HUMANITIES THROUGH ARTS,JACOBUS,9781259916878.0,10TH 19,PR,0.0,0.0,0.0,0.0,0.0,0.0,RQ,1.0,P,3.0,Y,1,3,1,1,8,395.49,1,0,0,0.0,glenville,22,F,340,Part-Time,0.0,1.0,0.39549,0.0,0
1179691,BN-91-1-75-F-23-100-MC08,9386240,F,23,0,38991,1,0,1,0,19,EBK KEYS FOR WRITERS W/2016 MLA UPDATES,RAIMES,8220134334587.0,8TH 18,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,8,6,1,1,3,389.91,1,0,0,0.0384615384615384,campbell,23,F,75,Full-Time,0.0,1.0,0.38991000000000003,1.0,0
957295,BN-749-1-450-F-22-101-C,1667516,F,22,0,39628,1,1,1,1,6,KORAN,DAWOOD,9780141393834.0,(REV)14,PB,0.0,0.0,17.0,12.75,11.7,8.0,RQ,1.0,F,3.0,Y,3,3,1,1,7,1000.0,1,1,0,0.0,niagara,22,F,450,Full-Time,0.6882352941176471,0.31176470588235294,1.0,0.0,0
901817003,BN-249-1-626-F-24-200-18187,7266387,F,24,1,41524,1,1,1,1,14,EBK WAR & HOMECOMING,MARTIN,9780813195667.0,22,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,1,9,1,1,1,415.24,1,0,0,0.1176470588235294,eku,24,F,626,Full-Time,0.0,1.0,0.41524,1.0,0
1347142,BN-785-785-546-F-22-3805-RVC,5083326,F,22,1,59015,0,1,1,1,7,POCKET GUIDE TO PSYCHIATRIC NURSING,MORGAN,9780803699953.0,11TH 21,PB,0.0,0.0,0.0,0.0,0.0,0.0,RC,0.0,P,3.0,Y,6,3,1,1,3,590.15,0,1,0,0.0,fiu,22,F,546,Part-Time,0.0,1.0,0.59015,0.0,0
6331847,BN-785-785-729-W-24-3456-U03,800008087,W,24,0,69775,0,1,1,1,7,"CLEARVUE 3-RING 1.5"" BINDER",695394535,2818000080872.0,BLACK, ,0.0,0.0,0.0,0.0,0.0,0.0,BR,0.0,F,3.0,N,5,10,1,0,10,697.75,0,0,0,0.0,fiu,24,W,729,Full-Time,0.0,1.0,0.69775,0.0,0
6243053,BN-785-785-453-F-21-3025-RVC,2251844,F,21,0,76916,0,0,1,0,10,MANAGEMENT-MYMANAGEMENTLAB W/PEARSON...,ROBBINS,9780135581735.0,15TH 21,AC,0.0,0.0,157.13,0.0,0.0,0.0,RQ,0.0,0,3.0,N,1,1,0,0,6,489.5055049958633,0,0,0,0.3636363636363636,fiu,21,F,453,Full-Time,0.0,1.0,0.4895055049958633,0.0,0
6519823,BN-785-785-40-A-24-2000-RVDB,800008023,A,24,0,67210,1,0,1,0,14,JOY OF ART: EXPLORING THE BEAUTY-CODE,CORRADINO,9798385115457.0,1ST,AC,0.0,0.0,78.57,0.0,0.0,0.0,RQ,0.0,P,3.0,N,3,8,1,0,2,855.4155530100549,0,0,1,0.3125,fiu,24,A,40,Part-Time,0.0,1.0,0.8554155530100549,0.0,1
11027992,BN-576-1-337-W-23-101-001,266125,W,23,0,83827,0,1,1,0,22,METAMORPHOSIS+OTHER STORIES,KAFKA,9780486290300.0,96,PB,0.0,1.0,0.0,0.0,0.0,0.0,RC,0.0,P,4.0,N,7,7,1,0,8,838.27,1,0,0,0.05,mercer,23,W,337,Part-Time,0.0,1.0,0.83827,0.0,0
6351608,BN-785-785-111-F-23-1045L-U33,950553,F,23,0,72113,1,0,1,0,8,CHEMISTRY-STUD.LAB.NOTEBOOK (100 PAGES),HAYDEN-MCNEIL,9781930882096.0,LATEST,SP,0.0,0.0,23.9,0.0,0.0,0.0,RQ,0.0,F,1.0,N,2,6,1,0,8,1000.0,0,0,0,0.0909090909090909,fiu,23,F,111,Full-Time,0.0,1.0,1.0,0.0,0
N00112028,BN-261-1-270-A-24-320-WWA,11217067,A,24,0,35871,0,0,1,0,11,ROCK+ROLL (PEARSON+),STUESSY,8220145117124.0,8TH 19,EP,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,3,8,1,1,3,358.71,1,0,0,0.125,nicholls,24,A,270,Full-Time,0.0,1.0,0.35871,1.0,0
318814,BN-8388-1-125-F-23-315L-04,2280065,F,23,0,78049,0,1,1,0,12,EBK MICROBIOLOGY-LAB.MAN.,CAPPUCCINO,9780135174616.0,12TH 20,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,1.0,Y,4,6,1,1,6,780.49,1,0,0,0.0303030303030303,daemen,23,F,125,Full-Time,0.0,1.0,0.78049,1.0,0
970657,BN-749-1-90-A-24-575-X2,9375109,A,24,0,33615,1,1,1,0,9,EBK SO WHAT DO THEY REALLY KNOW?,TOVANI,9781003844150.0,11,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,6,8,1,1,4,336.15,1,0,0,0.0,niagara,24,A,90,Full-Time,0.0,1.0,0.33615,1.0,0
313742,BN-8255-1-737-W-24-101-W01,8907046,W,24,0,78950,1,0,1,1,12,COLLEGE PHYSICS-WEBASSIGN OPENSTAX,URONE/HINRICHS,8220131231865.0,2ND 24,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,4.0,Y,2,10,1,1,5,789.5,1,0,0,0.0,morgan,24,W,737,Full-Time,0.0,1.0,0.7895,1.0,0
10995427,BN-576-1-281-F-21-400-001,2328519,F,21,0,74378,0,0,1,1,6,MOMENT OF LIFT,GATES,9781250313577.0,19, ,0.0,0.0,26.99,20.24,18.35,13.35,RQ,1.0,F,3.0,Y,2,1,1,1,2,1000.0,1,0,1,0.2,mercer,21,F,281,Full-Time,0.6798814375694703,0.3201185624305297,1.0,0.0,1
6387480,BN-785-785-116-F-22-4694-RVC,2106050,F,22,1,83000,0,0,1,1,7,CYBER CRIME+CYBER TERRORISM,TAYLOR,9780134846514.0,4TH 19,PB,0.0,0.0,152.52,114.39,129.65,72.45,RQ,1.0,P,3.0,N,1,3,1,0,5,544.1909257802255,1,1,0,0.0,fiu,22,F,116,Part-Time,0.8500524521374245,0.14994754786257547,0.5441909257802254,0.0,0
6481991,BN-785-785-81-F-24-2010-U06,2141075,F,24,0,73333,1,1,1,1,12,CAMPBELL BIOLOGY IN FOCUS,URRY,9780134710679.0,3RD 20, ,0.0,0.0,219.99,164.99,175.65,98.15,RQ,1.0,F,3.0,Y,5,9,1,1,2,333.3469703168326,1,0,0,0.0,fiu,24,F,81,Full-Time,0.7984453838810855,0.20155461611891445,0.3333469703168326,0.0,0
6299039,BN-785-785-163-A-24-4012-RVCC,5734761,A,24,1,62528,1,1,1,1,8,TERRORISM+HOMELAND SECURITY (LOOSELEAF),WHITE,9780357633908.0,10TH 22,PB,0.0,0.0,128.57,96.43,115.7,83.55,RQ,1.0,F,3.0,Y,6,8,1,1,5,486.3342926032512,1,1,0,0.0,fiu,24,A,163,Full-Time,0.8998988877654197,0.10010111223458029,0.4863342926032512,0.0,0
901764471,BN-249-1-570-F-22-305-12031,1671700,F,22,0,39152,1,1,1,0,18,EBK CASES IN EMOTION.+BEHAVE...+YOUTH,KAUFFMAN,9780133466508.0,3RD 13,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,4,3,1,1,7,391.52,1,0,0,0.0,eku,22,F,570,Full-Time,0.0,1.0,0.39152,1.0,0
6524959,BN-784-23-573-F-24-3063-B51,10317674,F,24,1,70062,1,1,1,1,13,GENETICS:CONCEPTUAL-ACHIEVE (1 TERM),PIERCE,9781319546670.0,7TH 23,AC,0.0,0.0,142.86,0.0,0.0,0.0,RQ,0.0,F,3.0,Y,2,9,1,1,1,490.4241915161696,0,0,0,0.0,fiu,24,F,573,Full-Time,0.0,1.0,0.4904241915161696,0.0,0
N00357443,BN-261-1-45-F-24-284-67W,1190396,F,24,0,39967,1,0,1,0,14,PHOTO.ATLAS OF MARINE BIOLOGY (LOOSE),WISEHART,9780895827852.0,12,PB,0.0,0.0,79.5,59.63,0.0,0.0,RQ,0.0,F,1.0,Y,9,9,1,1,5,502.7295597484277,0,0,0,0.0,nicholls,24,F,45,Full-Time,0.0,1.0,0.5027295597484277,0.0,0
901755484,BN-249-1-475-W-23-242-20663,7939400,W,23,0,32197,1,0,1,0,8,EBK INTERPERSONAL RELATIONSHIPS E-BOOK,BOGGS,8220128112801.0,9TH 23,EB,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,P,3.0,Y,9,7,1,1,6,321.97,1,0,0,0.0416666666666666,eku,23,W,475,Part-Time,0.0,1.0,0.32197000000000003,1.0,0
6356033,BN-784-23-168-F-24-2023-B54,800001038,F,24,1,66944,0,0,1,0,8,"1.5"" VIEW BINDER POLY ANGLE D-RING",1158436,2818000010381.0,BLACK, ,0.0,1.0,0.0,0.0,0.0,0.0,BR,0.0,F,3.0,N,3,9,1,0,2,669.44,1,0,0,0.4,fiu,24,F,168,Full-Time,0.0,1.0,0.66944,0.0,0
10997419,BN-576-1-107-W-22-350-1W1,1350883,W,22,0,59845,1,0,1,1,5,ORGANIZATIONAL COMMUNICATION:APP.+PROC.,MILLER,9781285164205.0,7TH 15, ,0.0,0.0,270.4,202.8,176.15,120.65,RQ,1.0,P,3.0,N,1,4,1,0,2,221.32026627218937,1,0,0,0.3333333333333333,mercer,22,W,107,Part-Time,0.6514423076923078,0.3485576923076922,0.22132026627218937,0.0,0
308881,BN-8255-1-396-W-24-350-003,5646833,W,24,1,74334,0,0,1,0,12,EBK AFRICAN EXPERIENCE IN COLONIAL,PHILLIPS,8220115799107.0,5TH 20,EB,1.0,1.0,0.0,0.0,0.0,0.0,FD,0.0,F,3.0,Y,2,10,1,1,5,743.34,1,0,0,0.0,morgan,24,W,396,Full-Time,0.0,1.0,0.74334,1.0,0
N00354428,BN-261-1-186-F-24-205-2RF,7800583,F,24,0,42200,1,0,1,1,8,ELEMENTARY SURVEYING (PEARSON+),GHILANI,9780137453740.0,16TH 22,EP,1.0,1.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,N,4,9,1,0,6,422.0,1,0,0,0.0,nicholls,24,F,186,Full-Time,0.0,1.0,0.422,1.0,0
901784537,BN-249-1-230-F-22-101-11285,5435598,F,22,0,38553,0,1,1,1,14,EBK POCKET STYLE MANUAL,HACKER,9781319327569.0,9TH 21,EB,1.0,0.0,0.0,0.0,0.0,0.0,EO,0.0,F,3.0,Y,5,3,1,1,2,385.53,1,0,0,0.2727272727272727,eku,22,F,230,Full-Time,0.0,1.0,0.38553,1.0,0
6180846,BN-785-785-618-A-24-2049L-U19B,800007913,A,24,0,69688,1,1,1,0,13,GENERAL PHYSICS LAB 2 W/CODE,TOPHAT,9781778772139.0,2023, ,0.0,0.0,64.29,0.0,0.0,0.0,RQ,0.0,F,1.0,Y,1,8,1,1,5,1000.0,0,0,0,0.0,fiu,24,A,618,Full-Time,0.0,1.0,1.0,0.0,0
